run,candidate,control,T,mode,control_median_us,candidate_median_us,control_samples,control_pooled_p10_us,control_pooled_p90_us,candidate_samples,candidate_pooled_p10_us,candidate_pooled_p90_us,ratio_min,ratio_median,ratio_max,improvement,noise_floor,accepted,regression
confirmation-noise,0,0,512,ring24,300.1666666666667,300.20833333333337,40,298.325,300.50416666666666,40,299.6625,300.71666666666664,0.9996531390912246,1.0003471643759547,1.0005551700208188,-0.0003471643759547227,0,False,False
confirmation-noise,0,0,1024,hot,696.0,686.75,40,673.9,718.0,40,670.9,702.1,0.9755244755244755,0.9856405925075427,1.000740192450037,0.014359407492457343,0,False,False
confirmation-noise,0,0,1024,ring24,583.5104166666666,582.25,40,574.7916666666666,601.6208333333333,40,576.7708333333333,588.3708333333334,0.9970337014402632,0.9992527259492845,1.0030778143896875,0.0007472740507155073,0,False,False
confirmation-noise,0,0,2048,hot,1300.75,1305.25,40,1247.0,1386.2,40,1246.5,1388.7,0.9571797711332595,0.997515236200581,1.062792511700468,0.0024847637994189764,0,False,False
confirmation-noise,0,0,2048,ring24,1298.3854166666667,1298.1145833333333,40,1293.9125000000001,1302.75,40,1293.7333333333333,1302.375,0.9985877746216679,0.999842038832907,1.0015882692677918,0.00015796116709299035,0,False,False
confirmation-noise,0,0,4095,hot,2673.75,2661.5,40,2636.9,2811.4000000000005,40,2638.2,2697.2,0.987978546328833,0.9937364818198509,1.0039615166949631,0.006263518180149141,0,False,False
confirmation-noise,0,0,4095,ring24,2839.541666666667,2839.78125,40,2797.3125,2877.7333333333336,40,2797.2791666666667,2879.0416666666665,0.9999925528191301,1.0000838260212837,1.0005140383139541,-8.382602128365058e-05,0,False,False
confirmation-noise,0,0,4096,hot,2390.0,2406.0,40,2346.9,2487.1,40,2356.9,2483.1,0.9995819397993311,1.0038735343383585,1.0259001895135818,-0.003873534338358464,0,False,False
confirmation-noise,0,0,4096,ring24,2563.020833333333,2562.989583333333,40,2559.2166666666667,2566.416666666667,40,2559.6583333333333,2568.0375,0.999878022996731,0.9999350357467982,1.0000975007312556,6.496425320179355e-05,0,False,False
confirmation-crossover,9,4,1,hot,154.0,187.5,40,120.9,181.1,40,159.9,206.2,1.0966850828729282,1.2304178938831263,1.322314049586777,-0.23041789388312628,0.15979381443298968,False,True
confirmation-crossover,9,4,1,ring24,17.65625,32.51041666666667,40,16.400000000000002,19.041666666666668,40,30.158333333333335,63.583333333333336,1.7249114521841793,1.841294747276737,3.1069767441860465,-0.8412947472767369,0.10378562313908968,False,True
confirmation-crossover,9,4,7,hot,136.0,173.75,40,123.9,142.0,40,161.0,178.0,1.2482014388489209,1.2849264705882353,1.310483870967742,-0.2849264705882353,0.01673640167364021,False,True
confirmation-crossover,9,4,7,ring24,18.40625,33.80208333333333,40,16.916666666666668,20.445833333333336,40,31.095833333333335,37.50833333333333,1.723991507430998,1.8491223686757956,1.9371428571428575,-0.8491223686757956,0.045016077170418,False,True
confirmation-crossover,9,4,16,hot,136.5,173.5,40,133.0,141.1,40,169.9,180.0,1.2374100719424461,1.2757231684238985,1.3051470588235294,-0.27572316842389855,0.02409638554216864,False,True
confirmation-crossover,9,4,16,ring24,18.395833333333332,33.26041666666667,40,16.783333333333335,19.875,40,29.541666666666664,37.858333333333334,1.5725359911406422,1.8079296414464276,2.035335689045936,-0.8079296414464276,0.053672316384180796,False,True
confirmation-crossover,9,4,32,hot,131.5,171.5,40,116.9,142.0,40,155.0,180.0,1.2579505300353357,1.2977722237650036,1.3413654618473896,-0.29777222376500356,0.014388489208633004,False,True
confirmation-crossover,9,4,32,ring24,17.697916666666668,34.84375,40,16.575,19.920833333333334,40,31.9125,37.60416666666667,1.8841743119266057,1.9741523626859423,2.0870646766169156,-0.9741523626859423,0.6658466584665848,False,True
confirmation-crossover,9,4,64,hot,142.5,178.5,40,137.9,146.1,40,173.0,185.0,1.2412587412587412,1.2596646311435045,1.2678571428571428,-0.25966463114350447,0.2737169517884914,False,True
confirmation-crossover,9,4,64,ring24,19.729166666666664,35.03125,40,17.954166666666666,29.879166666666666,40,32.71666666666667,38.90416666666667,1.1867132867132868,1.776720530167612,1.8531701890989993,-0.7767205301676121,0.007047216349542085,False,True
confirmation-crossover,9,4,128,hot,145.0,177.25,40,125.9,150.1,40,139.9,184.0,1.1067193675889329,1.2224137931034482,1.2534246575342465,-0.22241379310344822,0.022900763358778664,False,True
confirmation-crossover,9,4,128,ring24,19.03125,35.01041666666667,40,17.27916666666667,20.916666666666668,40,32.61666666666667,39.94583333333333,1.737811484290358,1.8396300690250218,2.01271676300578,-0.8396300690250218,0.00248194945848379,False,True
confirmation-crossover,9,4,256,hot,150.5,182.0,40,130.9,155.0,40,135.5,188.2,1.0458015267175573,1.2092568880254326,1.218241042345277,-0.20925688802543263,0.04440497335701599,False,True
confirmation-crossover,9,4,256,ring24,19.59375,35.802083333333336,40,18.316666666666666,20.958333333333332,40,33.3625,40.400000000000006,1.7268907563025209,1.81994621246078,1.9903121636167922,-0.8199462124607799,0.004833990586439296,False,True
confirmation-crossover,9,4,512,hot,151.5,156.25,40,126.9,175.2,40,118.0,194.0,0.9135338345864662,1.0173545117205176,1.1235294117647059,-0.017354511720517607,0.01344743276283622,False,False
confirmation-crossover,9,4,512,ring24,19.260416666666664,36.15625,40,17.954166666666666,21.145833333333332,40,33.82083333333333,40.612500000000004,1.7537993920972645,1.8451601769083168,1.977272727272727,-0.8451601769083168,0.0005551700208188404,False,True
confirmation-crossover,9,4,1024,hot,171.25,157.75,40,134.9,208.0,40,117.0,207.0,0.8639705882352942,0.9126593433983763,1.0,0.08734065660162371,0.02447552447552448,False,False
confirmation-crossover,9,4,1024,ring24,26.645833333333336,35.34375,40,26.166666666666668,26.958333333333332,40,32.5,39.09583333333334,1.2392829306313327,1.326486589258324,1.3403921568627453,-0.32648658925832397,0.003077814389687461,False,True
confirmation-crossover,9,4,2048,hot,212.75,179.0,40,137.9,280.1,40,119.0,235.0,0.833634719710669,0.8472071877029661,0.8592057761732852,0.1527928122970339,0.06279251170046796,True,False
confirmation-crossover,9,4,2048,ring24,40.40625,36.3125,40,40.2,40.59166666666667,40,35.77916666666666,42.17083333333334,0.8934088568486097,0.8986856866383459,1.0320744956026902,0.10131431336165408,0.0015882692677917642,False,False
confirmation-crossover,9,4,4095,hot,181.75,138.75,40,176.0,226.0,40,132.0,160.0,0.7088888888888889,0.7538940102629308,0.780281690140845,0.2461059897370692,0.012021453671167026,True,False
confirmation-crossover,9,4,4095,ring24,69.53125,52.416666666666664,40,68.92916666666666,69.875,40,50.166666666666664,55.391666666666666,0.7236723672367237,0.755905484100807,0.7885765550239234,0.24409451589919295,0.0005140383139541349,True,False
confirmation-crossover,9,4,4096,hot,184.5,138.25,40,177.0,242.1,40,132.9,160.3,0.6652806652806653,0.7465702115158637,0.7655367231638418,0.25342978848413633,0.02590018951358175,True,False
confirmation-crossover,9,4,4096,ring24,69.79166666666667,52.32291666666667,40,68.69583333333333,70.75833333333334,40,50.166666666666664,56.75,0.7217573221757321,0.7541494474049095,0.7904138136350105,0.24585055259509048,0.00012197700326899152,True,False
confirmation-baseline,4,0,1,hot,167.5,130.5,40,129.0,222.0,40,109.0,169.1,0.6864197530864198,0.7977575254020184,0.9207547169811321,0.20224247459798161,0.15979381443298968,True,False
confirmation-baseline,9,0,1,hot,169.25,153.5,40,124.0,216.2,40,111.0,196.0,0.8774703557312253,0.9066566147316691,0.9154929577464789,0.09334338526833086,0.15979381443298968,False,False
confirmation-baseline,4,0,1,ring24,46.177083333333336,17.427083333333332,40,44.479166666666664,50.92916666666667,40,16.40416666666667,19.545833333333334,0.36738351254480284,0.3773693614692972,0.40108892921960065,0.6226306385307028,0.10378562313908968,True,False
confirmation-baseline,9,0,1,ring24,47.28125,32.822916666666664,40,41.00416666666666,60.43333333333336,40,28.325,34.69583333333333,0.6076957098628926,0.6940900616267016,0.7087033747779752,0.3059099383732984,0.10378562313908968,True,False
confirmation-baseline,4,0,7,hot,139.0,122.5,40,130.0,214.1,40,118.0,126.0,0.5876777251184834,0.8830604982206406,0.9083969465648855,0.11693950177935941,0.01673640167364021,True,False
confirmation-baseline,9,0,7,hot,137.0,120.25,40,120.9,209.1,40,110.9,177.1,0.8444976076555024,0.8777372262773723,0.9262295081967213,0.12226277372262773,0.01673640167364021,True,False
confirmation-baseline,4,0,7,ring24,52.322916666666664,19.072916666666664,40,47.920833333333334,55.675000000000004,40,17.458333333333332,20.858333333333334,0.34956452889944584,0.3626092690538991,0.3962025316455696,0.6373907309461009,0.045016077170418,True,False
confirmation-baseline,9,0,7,ring24,49.614583333333336,35.614583333333336,40,48.291666666666664,55.0125,40,31.683333333333334,40.76250000000002,0.6904666932588751,0.7077992926566165,0.8074324324324325,0.29220070734338355,0.045016077170418,True,False
confirmation-baseline,4,0,16,hot,145.25,109.25,40,118.0,214.1,40,107.0,123.1,0.5727699530516432,0.7575352280869359,0.9,0.24246477191306415,0.02409638554216864,True,False
confirmation-baseline,9,0,16,hot,147.75,115.5,40,121.0,228.0,40,111.0,177.2,0.7230769230769231,0.8154582491470969,0.934156378600823,0.18454175085290314,0.02409638554216864,True,False
confirmation-baseline,4,0,16,ring24,49.44791666666667,17.90625,40,46.375,55.37916666666667,40,16.525000000000002,20.108333333333334,0.3474434199497067,0.35262769337727445,0.3774385072094995,0.6473723066227255,0.053672316384180796,True,False
confirmation-baseline,9,0,16,ring24,48.864583333333336,33.375,40,46.708333333333336,55.07083333333333,40,31.316666666666666,36.541666666666664,0.6656879194630871,0.6858379403852641,0.7047008547008548,0.31416205961473587,0.053672316384180796,True,False
confirmation-baseline,4,0,32,hot,215.75,124.0,40,169.9,258.1,40,118.7,135.1,0.48249027237354086,0.6064324975193158,0.7146974063400576,0.3935675024806842,0.014388489208633004,True,False
confirmation-baseline,9,0,32,hot,172.0,127.0,40,166.9,258.1,40,119.9,177.1,0.686046511627907,0.7193676231352324,0.7690058479532164,0.2806323768647676,0.014388489208633004,True,False
confirmation-baseline,4,0,32,ring24,49.447916666666664,18.3125,40,47.8625,69.34166666666667,40,14.7125,19.770833333333332,0.27320221266133987,0.33317561498617193,0.3951817413355875,0.666824385013828,0.6658466584665848,True,False
confirmation-baseline,9,0,32,ring24,48.77083333333333,34.80208333333333,40,45.82083333333333,55.11666666666667,40,30.84166666666667,68.275,0.5916634504052489,0.7297988744197824,1.3473818646232438,0.2702011255802176,0.6658466584665848,False,False
confirmation-baseline,4,0,64,hot,190.0,114.75,40,146.9,338.1,40,82.0,139.1,0.41185185185185186,0.5692730104089829,0.6318840579710145,0.4307269895910171,0.2737169517884914,True,False
confirmation-baseline,9,0,64,hot,189.5,117.75,40,165.8,334.1,40,109.0,181.3,0.5344311377245509,0.6241464013755833,0.6597014925373135,0.3758535986244167,0.2737169517884914,True,False
confirmation-baseline,4,0,64,ring24,59.5625,20.302083333333332,40,58.94583333333333,64.39583333333333,40,17.854166666666668,28.616666666666667,0.32210526315789473,0.3386345427865259,0.47027972027972037,0.6613654572134742,0.007047216349542085,True,False
confirmation-baseline,9,0,64,ring24,60.53125,35.4375,40,59.12083333333334,62.416666666666664,40,32.52083333333333,40.3,0.5678846798524975,0.5842657342657342,0.5994578109115555,0.41573426573426575,0.007047216349542085,True,False
confirmation-baseline,4,0,128,hot,195.75,110.25,40,192.0,247.0,40,105.0,122.0,0.48676171079429736,0.5519365966265313,0.5692307692307692,0.4480634033734687,0.022900763358778664,True,False
confirmation-baseline,9,0,128,hot,196.25,112.25,40,193.8,261.4,40,108.9,125.0,0.47509578544061304,0.5637987023551538,0.5739795918367347,0.43620129764484616,0.022900763358778664,True,False
confirmation-baseline,4,0,128,ring24,92.6875,18.5625,40,92.5,92.87916666666666,40,16.8625,21.108333333333334,0.18594206153155174,0.20045241373111203,0.21545720062907212,0.799547586268888,0.00248194945848379,True,False
confirmation-baseline,9,0,128,ring24,92.67708333333334,35.01041666666667,40,92.375,92.83749999999999,40,32.61666666666667,40.420833333333334,0.35797752808988764,0.3780226487906268,0.410561797752809,0.6219773512093731,0.00248194945848379,True,False
confirmation-baseline,4,0,256,hot,267.0,120.25,40,253.7,392.1,40,93.0,128.0,0.3218390804597701,0.412640712945591,0.4504672897196262,0.587359287054409,0.04440497335701599,True,False
confirmation-baseline,9,0,256,hot,269.0,114.25,40,249.9,465.0,40,109.9,133.0,0.27771797631862216,0.4173438644498805,0.4590818363273453,0.5826561355501195,0.04440497335701599,True,False
confirmation-baseline,4,0,256,ring24,163.91666666666669,19.145833333333336,40,160.27916666666667,164.47083333333333,40,17.366666666666667,22.270833333333332,0.10948626653102746,0.11661363179696435,0.12605588044184537,0.8833863682030356,0.004833990586439296,True,False
confirmation-baseline,9,0,256,ring24,163.8125,35.92708333333333,40,163.13333333333333,164.55416666666665,40,33.358333333333334,38.44583333333333,0.21484771573604064,0.21938803816593944,0.2258967183922666,0.7806119618340606,0.004833990586439296,True,False
confirmation-baseline,4,0,512,hot,405.0,124.0,40,401.8,479.1,40,117.9,129.1,0.26854754440961337,0.3024618348534361,0.3076923076923077,0.697538165146564,0.01344743276283622,True,False
confirmation-baseline,9,0,512,hot,403.75,116.25,40,383.9,446.4,40,112.0,122.0,0.26741573033707866,0.2879261903885556,0.3020833333333333,0.7120738096114444,0.01344743276283622,True,False
confirmation-baseline,4,0,512,ring24,300.29166666666663,19.65625,40,299.57916666666665,301.04583333333335,40,17.829166666666666,22.2625,0.05970045763417002,0.06549396930909784,0.06750381573470239,0.9345060306909021,0.0005551700208188404,True,False
confirmation-baseline,9,0,512,ring24,300.2395833333333,35.927083333333336,40,299.6166666666667,301.12916666666666,40,33.795833333333334,40.516666666666666,0.11538995281709687,0.11957990947434985,0.1272638956352786,0.8804200905256502,0.0005551700208188404,True,False
confirmation-baseline,4,0,1024,hot,687.25,145.0,40,671.0,704.3,40,128.0,161.1,0.1937869822485207,0.21118141081344977,0.22863247863247863,0.7888185891865502,0.02447552447552448,True,False
confirmation-baseline,9,0,1024,hot,688.5,130.5,40,671.0,704.1,40,115.0,143.1,0.17121771217712178,0.1896200095537792,0.20371694067190851,0.8103799904462208,0.02447552447552448,True,False
confirmation-baseline,4,0,1024,ring24,580.6979166666667,29.510416666666664,40,574.7041666666667,592.7375000000001,40,28.708333333333332,30.95416666666667,0.04970414201183432,0.05072414429944674,0.05235696945541504,0.9492758557005533,0.003077814389687461,True,False
confirmation-baseline,9,0,1024,ring24,581.8229166666667,53.84375,40,579.7208333333333,589.6416666666667,40,49.24583333333333,55.99166666666667,0.0865692014799382,0.09254320089432633,0.09382036527395547,0.9074567991056737,0.003077814389687461,True,False
confirmation-baseline,4,0,2048,hot,1294.5,182.0,40,1257.8,1378.2,40,172.9,193.0,0.13077496274217584,0.14061813457951122,0.14990138067061143,0.8593818654204888,0.06279251170046796,True,False
confirmation-baseline,9,0,2048,hot,1306.75,159.25,40,1255.7,1395.2,40,148.0,170.1,0.1150611620795107,0.12123835832641737,0.12792033703561853,0.8787616416735826,0.06279251170046796,True,False
confirmation-baseline,4,0,2048,ring24,1296.2604166666667,40.895833333333336,40,1292.7458333333332,1301.3583333333333,40,40.458333333333336,41.42916666666667,0.03128161482504456,0.0315378464549293,0.03187443599329638,0.9684621535450707,0.0015882692677917642,True,False
confirmation-baseline,9,0,2048,ring24,1297.40625,52.70833333333333,40,1293.4833333333333,1300.9083333333333,40,50.44583333333333,55.420833333333334,0.040356511964027626,0.040645426387303965,0.04095952216566849,0.959354573612696,0.0015882692677917642,True,False
confirmation-baseline,4,0,4095,hot,2661.25,217.0,40,2632.8,2731.6,40,204.0,221.1,0.07674943566591422,0.0814812671837558,0.0825930825930826,0.9185187328162442,0.012021453671167026,True,False
confirmation-baseline,9,0,4095,hot,2666.75,170.75,40,2622.7,2758.8,40,161.0,181.2,0.059846266471449486,0.06393471610639304,0.06760349411317888,0.936065283893607,0.012021453671167026,True,False
confirmation-baseline,4,0,4095,ring24,2828.0625,70.25,40,2808.6291666666666,2841.6875,40,69.66250000000001,71.42083333333333,0.024575500747822523,0.0248994259111255,0.02523917793657355,0.9751005740888745,0.0005140383139541349,True,False
confirmation-baseline,9,0,4095,ring24,2828.40625,55.489583333333336,40,2814.4583333333335,2854.2875,40,52.93333333333334,57.4,0.019459285860266854,0.019516945348456494,0.019885943917501404,0.9804830546515435,0.0005140383139541349,True,False
confirmation-baseline,4,0,4096,hot,2394.75,212.5,40,2352.0,2483.3,40,203.0,221.1,0.08500933029234917,0.08874978017071396,0.09230445752733389,0.911250219829286,0.02590018951358175,True,False
confirmation-baseline,9,0,4096,hot,2391.5,168.5,40,2349.0,2486.0,40,159.8,180.1,0.06718130607135406,0.07072669513332233,0.07412790697674419,0.9292733048666777,0.02590018951358175,True,False
confirmation-baseline,4,0,4096,ring24,2563.6666666666665,70.5,40,2560.491666666667,2567.195833333333,40,69.74583333333334,71.37916666666666,0.02729605092231749,0.02748744917260416,0.027719469530550805,0.9725125508273958,0.00012197700326899152,True,False
confirmation-baseline,9,0,4096,ring24,2560.5625,54.5,40,2557.2875,2566.5333333333333,40,51.4875,56.40833333333333,0.02067259172445226,0.021258028894463397,0.021701056541679226,0.9787419711055366,0.00012197700326899152,True,False
